aleon	2011-03-11	2011-03-11	false	 1	61	4
aleon	2011-03-11	2011-03-11	false	 7	253	3
spingel	2011-03-10	2011-03-10	false	 1	0	3
spingel	2011-03-08	2011-03-08	false	 1	0	2
spingel	2011-03-08	2011-03-08	false	 15	0	1794
spingel	2011-03-03	2011-03-03	false	 8	8	8
spingel	2011-03-03	2011-03-03	false	 19	139	58
spingel	2011-02-25	2011-02-25	false	 1	2	2
spingel	2011-02-25	2011-02-25	false	 1	2	2
spingel	2011-02-25	2011-02-25	false	 13	49	11
spingel	2011-02-25	2011-02-25	false	 1	4	0
spingel	2011-02-25	2011-02-25	false	 44	4415	0
spingel	2011-02-24	2011-02-24	false	 2	3	3
spingel	2011-02-24	2011-02-24	false	 1	34	4
spingel	2011-02-24	2011-02-24	false	 1	4	2
spingel	2011-02-24	2011-02-24	false	 3	19	25
spingel	2011-02-24	2011-02-24	false	 8	96	112
spingel	2011-02-07	2011-02-07	false	 4	5	6
spingel	2011-02-06	2011-02-06	false	 1	6	0
spingel	2011-02-04	2011-02-04	false	 3	55	77
spingel	2011-02-03	2011-02-03	false	 16	869	384
kmatt	2011-02-03	2011-02-03	false	 10	452	0
kmatt	2011-02-03	2011-02-03	false	 2	8	2
spingel	2011-01-25	2011-01-25	false	 2	7	3
kmatt	2011-01-25	2011-01-25	false	 3	10	6
kmatt	2011-01-25	2011-01-25	false	 7	158	30
kmatt	2011-01-25	2011-01-25	false	 1	2	2
spingel	2011-01-20	2011-01-20	false	 1	1	1
spingel	2010-12-16	2010-12-16	false	 5	5	5
spingel	2010-12-14	2010-12-14	false	 4	33	2
spingel	2010-12-14	2010-12-14	false	 7	97	3
spingel	2010-11-12	2010-11-12	false	 11	172	172
spingel	2010-11-11	2010-11-11	false	 8	169	169
spingel	2010-11-11	2010-11-11	false	 24	503	502
spingel	2010-10-27	2010-10-27	false	 13	323	214
spingel	2010-10-20	2010-10-20	false	 16	737	0
spingel	2010-10-20	2010-10-20	false	 3	219	7
spingel	2010-09-27	2010-09-27	false	 8	309	11
spingel	2010-09-27	2010-09-27	false	 2	3	1
spingel	2010-09-25	2010-09-25	false	 1	1	1
spingel	2010-09-24	2010-09-24	false	 1	11	11
spingel	2010-09-24	2010-09-24	false	 36	1536	0
